Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,INT J INTELL SYST,0884-8173,1.886,2.512,Artificial Intelligence,2014
MACHINE LEARNING,MACH LEARN,0885-6125,1.889,2.636,Artificial Intelligence,2014
IEEE Transactions on Human-Machine Systems,IEEE T HUM-MACH SYST,2168-2291,1.982,1.982,Artificial Intelligence,2014
DATA MINING AND KNOWLEDGE DISCOVERY,DATA MIN KNOWL DISC,1384-5810,1.987,2.767,Artificial Intelligence,2014
ARTIFICIAL INTELLIGENCE IN MEDICINE,ARTIF INTELL MED,0933-3657,2.019,2.037,Artificial Intelligence,2014
Journal of Real-Time Image Processing,J REAL-TIME IMAGE PR,1861-8200,2.020,1.548,Artificial Intelligence,2014
AUTONOMOUS ROBOTS,AUTON ROBOT,0929-5593,2.066,2.170,Artificial Intelligence,2014
IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,IEEE T KNOWL DATA EN,1041-4347,2.067,2.873,Artificial Intelligence,2014
NEUROCOMPUTING,NEUROCOMPUTING,0925-2312,2.083,2.292,Artificial Intelligence,2014
ARTIFICIAL INTELLIGENCE REVIEW,ARTIF INTELL REV,0269-2821,2.111,2.707,Artificial Intelligence,2014
Swarm Intelligence,SWARM INTELL-US,1935-3812,2.160,Not Available,Artificial Intelligence,2014
Fuzzy Optimization and Decision Making,FUZZY OPTIM DECIS MA,1568-4539,2.163,2.613,Artificial Intelligence,2014
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,IEEE T SYST MAN CY C,1094-6977,2.171,2.962,Artificial Intelligence,2014
ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,ENG APPL ARTIF INTEL,0952-1976,2.207,2.503,Artificial Intelligence,2014
NEURAL COMPUTATION,NEURAL COMPUT,0899-7667,2.207,2.203,Artificial Intelligence,2014
EXPERT SYSTEMS WITH APPLICATIONS,EXPERT SYST APPL,0957-4174,2.240,2.571,Artificial Intelligence,2014
SIAM Journal on Imaging Sciences,SIAM J IMAGING SCI,1936-4954,2.270,5.237,Artificial Intelligence,2014
DECISION SUPPORT SYSTEMS,DECIS SUPPORT SYST,0167-9236,2.313,2.933,Artificial Intelligence,2014
CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,CHEMOMETR INTELL LAB,0169-7439,2.321,2.770,Artificial Intelligence,2014
IEEE INTELLIGENT SYSTEMS,IEEE INTELL SYST,1541-1672,2.340,2.479,Artificial Intelligence,2014
EVOLUTIONARY COMPUTATION,EVOL COMPUT,1063-6560,2.366,3.009,Artificial Intelligence,2014
INTERNATIONAL JOURNAL OF APPROXIMATE REASONING,INT J APPROX REASON,0888-613X,2.451,2.510,Artificial Intelligence,2014
JOURNAL OF MACHINE LEARNING RESEARCH,J MACH LEARN RES,1532-4435,2.473,4.771,Artificial Intelligence,2014
Journal of Web Semantics,J WEB SEMANT,1570-8268,2.550,2.464,Artificial Intelligence,2014
IEEE Computational Intelligence Magazine,IEEE COMPUT INTELL M,1556-603X,2.571,3.483,Artificial Intelligence,2014
IEEE Transactions on Affective Computing,IEEE T AFFECT COMPUT,1949-3045,2.675,3.187,Artificial Intelligence,2014
NEURAL NETWORKS,NEURAL NETWORKS,0893-6080,2.708,2.729,Artificial Intelligence,2014
APPLIED SOFT COMPUTING,APPL SOFT COMPUT,1568-4946,2.810,3.222,Artificial Intelligence,2014
KNOWLEDGE-BASED SYSTEMS,KNOWL-BASED SYST,0950-7051,2.947,3.011,Artificial Intelligence,2014
PATTERN RECOGNITION,PATTERN RECOGN,0031-3203,3.096,3.613,Artificial Intelligence,2014
ARTIFICIAL INTELLIGENCE,ARTIF INTELL,0004-3702,3.371,3.726,Artificial Intelligence,2014
IEEE Transactions on Cybernetics,IEEE T CYBERNETICS,2168-2267,3.469,3.475,Artificial Intelligence,2014
IEEE TRANSACTIONS ON IMAGE PROCESSING,IEEE T IMAGE PROCESS,1057-7149,3.625,4.482,Artificial Intelligence,2014
IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,IEEE T EVOLUT COMPUT,1089-778X,3.654,6.290,Artificial Intelligence,2014
MEDICAL IMAGE ANALYSIS,MED IMAGE ANAL,1361-8415,3.654,4.454,Artificial Intelligence,2014
Information Fusion,INFORM FUSION,1566-2535,3.681,3.459,Artificial Intelligence,2014
INTERNATIONAL JOURNAL OF COMPUTER VISION,INT J COMPUT VISION,0920-5691,3.810,4.651,Artificial Intelligence,2014
International Journal of Bio-Inspired Computation,INT J BIO-INSPIR COM,1758-0366,3.969,2.778,Artificial Intelligence,2014
IEEE Transactions on Neural Networks and Learning Systems,IEEE T NEUR NET LEAR,2162-237X,4.291,4.720,Artificial Intelligence,2014
INTEGRATED COMPUTER-AIDED ENGINEERING,INTEGR COMPUT-AID E,1069-2509,4.698,2.885,Artificial Intelligence,2014
IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,IEEE T PATTERN ANAL,0162-8828,5.781,7.762,Artificial Intelligence,2014
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,IEEE T SYST MAN CY B,1083-4419,6.220,6.184,Artificial Intelligence,2014
International Journal of Neural Systems,INT J NEURAL SYST,0129-0657,6.507,4.265,Artificial Intelligence,2014
IEEE TRANSACTIONS ON FUZZY SYSTEMS,IEEE T FUZZY SYST,1063-6706,8.746,7.881,Artificial Intelligence,2014
