Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
MACHINE VISION AND APPLICATIONS,MACH VISION APPL,0932-8092,1.272,1.401,Artificial Intelligence,2015
Journal of Web Semantics,J WEB SEMANT,1570-8268,1.277,2.086,Artificial Intelligence,2015
Natural Computing,NAT COMPUT,1567-7818,1.310,1.019,Artificial Intelligence,2015
COMPUTER SPEECH AND LANGUAGE,COMPUT SPEECH LANG,0885-2308,1.324,1.467,Artificial Intelligence,2015
JOURNAL OF HEURISTICS,J HEURISTICS,1381-1231,1.344,1.768,Artificial Intelligence,2015
International Journal of Bio-Inspired Computation,INT J BIO-INSPIR COM,1758-0366,1.390,1.538,Artificial Intelligence,2015
AUTONOMOUS AGENTS AND MULTI-AGENT SYSTEMS,AUTON AGENT MULTI-AG,1387-2532,1.417,1.497,Artificial Intelligence,2015
JOURNAL OF MATHEMATICAL IMAGING AND VISION,J MATH IMAGING VIS,0924-9907,1.461,2.016,Artificial Intelligence,2015
NEURAL COMPUTING & APPLICATIONS,NEURAL COMPUT APPL,0941-0643,1.492,1.440,Artificial Intelligence,2015
DATA & KNOWLEDGE ENGINEERING,DATA KNOWL ENG,0169-023X,1.500,1.690,Artificial Intelligence,2015
AUTONOMOUS ROBOTS,AUTON ROBOT,0929-5593,1.547,2.148,Artificial Intelligence,2015
Journal of Real-Time Image Processing,J REAL-TIME IMAGE PR,1861-8200,1.564,1.590,Artificial Intelligence,2015
PATTERN RECOGNITION LETTERS,PATTERN RECOGN LETT,0167-8655,1.586,2.002,Artificial Intelligence,2015
ROBOTICS AND AUTONOMOUS SYSTEMS,ROBOT AUTON SYST,0921-8890,1.618,1.659,Artificial Intelligence,2015
NEURAL COMPUTATION,NEURAL COMPUT,0899-7667,1.626,1.807,Artificial Intelligence,2015
SOFT COMPUTING,SOFT COMPUT,1432-7643,1.630,1.732,Artificial Intelligence,2015
JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH,J ARTIF INTELL RES,1076-9757,1.659,2.363,Artificial Intelligence,2015
KNOWLEDGE AND INFORMATION SYSTEMS,KNOWL INF SYST,0219-1377,1.702,1.726,Artificial Intelligence,2015
JOURNAL OF EXPERIMENTAL & THEORETICAL ARTIFICIAL INTELLIGENCE,J EXP THEOR ARTIF IN,0952-813X,1.703,1.142,Artificial Intelligence,2015
MACHINE LEARNING,MACH LEARN,0885-6125,1.719,2.454,Artificial Intelligence,2015
Frontiers in Neurorobotics,FRONT NEUROROBOTICS,1662-5218,1.723,Not Available,Artificial Intelligence,2015
ARTIFICIAL INTELLIGENCE REVIEW,ARTIF INTELL REV,0269-2821,1.731,2.478,Artificial Intelligence,2015
NEURAL PROCESSING LETTERS,NEURAL PROCESS LETT,1370-4621,1.747,1.503,Artificial Intelligence,2015
Wiley Interdisciplinary Reviews-Data Mining and Knowledge Discovery,WIRES DATA MIN KNOWL,1942-4787,1.759,2.185,Artificial Intelligence,2015
IMAGE AND VISION COMPUTING,IMAGE VISION COMPUT,0262-8856,1.766,2.584,Artificial Intelligence,2015
Semantic Web,SEMANT WEB,1570-0844,1.786,2.413,Artificial Intelligence,2015
IEEE Transactions on Human-Machine Systems,IEEE T HUM-MACH SYST,2168-2291,1.800,1.800,Artificial Intelligence,2015
MECHATRONICS,MECHATRONICS,0957-4158,1.871,2.076,Artificial Intelligence,2015
IEEE Transactions on Affective Computing,IEEE T AFFECT COMPUT,1949-3045,1.873,3.525,Artificial Intelligence,2015
JOURNAL OF CHEMOMETRICS,J CHEMOMETR,0886-9383,1.873,2.227,Artificial Intelligence,2015
Cognitive Computation,COGN COMPUT,1866-9956,1.933,1.714,Artificial Intelligence,2015
JOURNAL OF INTELLIGENT MANUFACTURING,J INTELL MANUF,0956-5515,1.995,2.159,Artificial Intelligence,2015
ADVANCED ENGINEERING INFORMATICS,ADV ENG INFORM,1474-0346,2.000,2.669,Artificial Intelligence,2015
COMPUTATIONAL LINGUISTICS,COMPUT LINGUIST,0891-2017,2.017,2.500,Artificial Intelligence,2015
INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,INT J INTELL SYST,0884-8173,2.050,2.483,Artificial Intelligence,2015
JOURNAL OF AUTOMATED REASONING,J AUTOM REASONING,0168-7433,2.113,1.568,Artificial Intelligence,2015
COMPUTER VISION AND IMAGE UNDERSTANDING,COMPUT VIS IMAGE UND,1077-3142,2.134,2.113,Artificial Intelligence,2015
ARTIFICIAL INTELLIGENCE IN MEDICINE,ARTIF INTELL MED,0933-3657,2.142,2.136,Artificial Intelligence,2015
CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,CHEMOMETR INTELL LAB,0169-7439,2.217,2.595,Artificial Intelligence,2015
ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,ENG APPL ARTIF INTEL,0952-1976,2.368,2.604,Artificial Intelligence,2015
NEUROCOMPUTING,NEUROCOMPUTING,0925-2312,2.392,2.471,Artificial Intelligence,2015
ACM Transactions on Intelligent Systems and Technology,ACM T INTEL SYST TEC,2157-6904,2.414,9.154,Artificial Intelligence,2015
JOURNAL OF MACHINE LEARNING RESEARCH,J MACH LEARN RES,1532-4435,2.450,5.587,Artificial Intelligence,2015
IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,IEEE T KNOWL DATA EN,1041-4347,2.476,3.018,Artificial Intelligence,2015
Fuzzy Optimization and Decision Making,FUZZY OPTIM DECIS MA,1568-4539,2.569,2.570,Artificial Intelligence,2015
Swarm Intelligence,SWARM INTELL-US,1935-3812,2.577,2.159,Artificial Intelligence,2015
DECISION SUPPORT SYSTEMS,DECIS SUPPORT SYST,0167-9236,2.604,3.271,Artificial Intelligence,2015
SIAM Journal on Imaging Sciences,SIAM J IMAGING SCI,1936-4954,2.687,3.432,Artificial Intelligence,2015
INTERNATIONAL JOURNAL OF APPROXIMATE REASONING,INT J APPROX REASON,0888-613X,2.696,2.655,Artificial Intelligence,2015
DATA MINING AND KNOWLEDGE DISCOVERY,DATA MIN KNOWL DISC,1384-5810,2.714,3.193,Artificial Intelligence,2015
APPLIED SOFT COMPUTING,APPL SOFT COMPUT,1568-4946,2.857,3.288,Artificial Intelligence,2015
Swarm and Evolutionary Computation,SWARM EVOL COMPUT,2210-6502,2.963,5.770,Artificial Intelligence,2015
EXPERT SYSTEMS WITH APPLICATIONS,EXPERT SYST APPL,0957-4174,2.981,2.879,Artificial Intelligence,2015
NEURAL NETWORKS,NEURAL NETWORKS,0893-6080,3.216,2.890,Artificial Intelligence,2015
KNOWLEDGE-BASED SYSTEMS,KNOWL-BASED SYST,0950-7051,3.325,3.433,Artificial Intelligence,2015
ARTIFICIAL INTELLIGENCE,ARTIF INTELL,0004-3702,3.333,3.817,Artificial Intelligence,2015
PATTERN RECOGNITION,PATTERN RECOGN,0031-3203,3.399,3.707,Artificial Intelligence,2015
IEEE INTELLIGENT SYSTEMS,IEEE INTELL SYST,1541-1672,3.532,3.053,Artificial Intelligence,2015
EVOLUTIONARY COMPUTATION,EVOL COMPUT,1063-6560,3.600,4.153,Artificial Intelligence,2015
IEEE Computational Intelligence Magazine,IEEE COMPUT INTELL M,1556-603X,3.647,3.483,Artificial Intelligence,2015
IEEE TRANSACTIONS ON IMAGE PROCESSING,IEEE T IMAGE PROCESS,1057-7149,3.735,4.786,Artificial Intelligence,2015
INTERNATIONAL JOURNAL OF COMPUTER VISION,INT J COMPUT VISION,0920-5691,4.270,5.182,Artificial Intelligence,2015
Information Fusion,INFORM FUSION,1566-2535,4.353,4.049,Artificial Intelligence,2015
MEDICAL IMAGE ANALYSIS,MED IMAGE ANAL,1361-8415,4.565,4.950,Artificial Intelligence,2015
IEEE Transactions on Neural Networks and Learning Systems,IEEE T NEUR NET LEAR,2162-237X,4.854,5.167,Artificial Intelligence,2015
IEEE Transactions on Cybernetics,IEEE T CYBERNETICS,2168-2267,4.943,4.978,Artificial Intelligence,2015
INTEGRATED COMPUTER-AIDED ENGINEERING,INTEGR COMPUT-AID E,1069-2509,4.981,2.904,Artificial Intelligence,2015
IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,IEEE T EVOLUT COMPUT,1089-778X,5.908,6.897,Artificial Intelligence,2015
IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,IEEE T PATTERN ANAL,0162-8828,6.077,8.693,Artificial Intelligence,2015
International Journal of Neural Systems,INT J NEURAL SYST,0129-0657,6.085,4.105,Artificial Intelligence,2015
IEEE TRANSACTIONS ON FUZZY SYSTEMS,IEEE T FUZZY SYST,1063-6706,6.701,7.198,Artificial Intelligence,2015
