Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
Digital Investigation,DIGIT INVEST,1742-2876,0.507,0.625,Information Systems,2011
Journal of Internet Technology,J INTERNET TECHNOL,1607-9264,0.508,Not Available,Information Systems,2011
WORLD WIDE WEB-INTERNET AND WEB INFORMATION SYSTEMS,WORLD WIDE WEB,1386-145X,0.513,0.808,Information Systems,2011
Cluster Computing-The Journal of Networks Software Tools and Applications,CLUSTER COMPUT,1386-7857,0.519,0.634,Information Systems,2011
WIRELESS NETWORKS,WIREL NETW,1022-0038,0.520,0.912,Information Systems,2011
New Review of Hypermedia and Multimedia,NEW REV HYPERMEDIA M,1361-4568,0.577,Not Available,Information Systems,2011
INFORMATION SYSTEMS MANAGEMENT,INFORM SYST MANAGE,1058-0530,0.578,0.885,Information Systems,2011
MULTIMEDIA TOOLS AND APPLICATIONS,MULTIMED TOOLS APPL,1380-7501,0.617,0.702,Information Systems,2011
JOURNAL OF INTELLIGENT INFORMATION SYSTEMS,J INTELL INF SYST,0925-9902,0.618,0.795,Information Systems,2011
Computer Science and Information Systems,COMPUT SCI INF SYST,1820-0214,0.625,Not Available,Information Systems,2011
Journal of Ambient Intelligence and Smart Environments,J AMB INTEL SMART EN,1876-1364,0.630,0.630,Information Systems,2011
ASLIB PROCEEDINGS,ASLIB PROC,0001-253X,0.635,0.699,Information Systems,2011
COMPUTER COMMUNICATION REVIEW,COMPUT COMMUN REV,0146-4833,0.648,1.307,Information Systems,2011
SCIENCE IN CHINA SERIES F-INFORMATION SCIENCES,SCI CHINA SER F,1009-2757,0.656,0.618,Information Systems,2011
SIGMOD RECORD,SIGMOD REC,0163-5808,0.667,0.772,Information Systems,2011
Journal of Signal Processing Systems for Signal Image and Video Technology,J SIGNAL PROCESS SYS,1939-8018,0.672,0.684,Information Systems,2011
ACM Transactions on Information and System Security,ACM T INFORM SYST SE,1094-9224,0.696,Not Available,Information Systems,2011
IBM JOURNAL OF RESEARCH AND DEVELOPMENT,IBM J RES DEV,0018-8646,0.723,2.438,Information Systems,2011
MULTIMEDIA SYSTEMS,MULTIMEDIA SYST,0942-4962,0.729,0.795,Information Systems,2011
COMPUTER JOURNAL,COMPUT J,0010-4620,0.785,0.943,Information Systems,2011
Business & Information Systems Engineering,BUS INFORM SYST ENG+,1867-0202,0.810,0.492,Information Systems,2011
JOURNAL OF COMPUTER INFORMATION SYSTEMS,J COMPUT INFORM SYST,0887-4417,0.822,0.795,Information Systems,2011
ACM Transactions on Computer-Human Interaction,ACM T COMPUT-HUM INT,1073-0516,0.838,Not Available,Information Systems,2011
MOBILE NETWORKS & APPLICATIONS,MOBILE NETW APPL,1383-469X,0.838,1.494,Information Systems,2011
International Journal of Ad Hoc and Ubiquitous Computing,INT J AD HOC UBIQ CO,1743-8225,0.848,Not Available,Information Systems,2011
ACM Transactions on Multimedia Computing Communications and Applications,ACM T MULTIM COMPUT,1551-6857,0.850,1.673,Information Systems,2011
COMPUTERS & SECURITY,COMPUT SECUR,0167-4048,0.868,1.075,Information Systems,2011
ACM Transactions on the Web,ACM T WEB,1559-1131,0.871,2.381,Information Systems,2011
JOURNAL OF DATABASE MANAGEMENT,J DATABASE MANAGE,1063-8016,0.875,0.779,Information Systems,2011
BELL LABS TECHNICAL JOURNAL,BELL LABS TECH J,1089-7089,0.880,0.636,Information Systems,2011
Information Technology and Control,INF TECHNOL CONTROL,1392-124X,0.880,Not Available,Information Systems,2011
WIRELESS COMMUNICATIONS & MOBILE COMPUTING,WIREL COMMUN MOB COM,1530-8669,0.884,1.070,Information Systems,2011
ACM Transactions on Internet Technology,ACM T INTERNET TECHN,1533-5399,0.893,Not Available,Information Systems,2011
IEEE SECURITY & PRIVACY,IEEE SECUR PRIV,1540-7993,0.898,0.786,Information Systems,2011
INFORMATION SYSTEMS FRONTIERS,INFORM SYST FRONT,1387-3326,0.912,1.074,Information Systems,2011
INFORMATION RETRIEVAL,INFORM RETRIEVAL,1386-4564,0.914,0.919,Information Systems,2011
IEEE Systems Journal,IEEE SYST J,1932-8184,0.923,0.916,Information Systems,2011
Personal and Ubiquitous Computing,PERS UBIQUIT COMPUT,1617-4909,0.938,1.087,Information Systems,2011
ONLINE INFORMATION REVIEW,ONLINE INFORM REV,1468-4527,0.939,1.246,Information Systems,2011
REQUIREMENTS ENGINEERING,REQUIR ENG,0947-3602,0.971,1.222,Information Systems,2011
ACM TRANSACTIONS ON DATABASE SYSTEMS,ACM T DATABASE SYST,0362-5915,1.000,1.414,Information Systems,2011
Optical Switching and Networking,OPT SWITCH NETW,1573-4277,1.000,Not Available,Information Systems,2011
COMPUTER COMMUNICATIONS,COMPUT COMMUN,0140-3664,1.044,1.067,Information Systems,2011
ACM TRANSACTIONS ON INFORMATION SYSTEMS,ACM T INFORM SYST,1046-8188,1.077,1.505,Information Systems,2011
Journal of Optical Networking,J OPT NETW,1536-5379,1.079,1.334,Information Systems,2011
Applied Ontology,APPL ONTOL,1570-5838,1.105,Not Available,Information Systems,2011
Internet Research,INTERNET RES,1066-2243,1.115,1.090,Information Systems,2011
INFORMATION PROCESSING & MANAGEMENT,INFORM PROCESS MANAG,0306-4573,1.119,1.443,Information Systems,2011
JOURNAL OF VISUAL COMMUNICATION AND IMAGE REPRESENTATION,J VIS COMMUN IMAGE R,1047-3203,1.122,1.382,Information Systems,2011
IEEE Transactions on Dependable and Secure Computing,IEEE T DEPEND SECURE,1545-5971,1.140,1.612,Information Systems,2011
GEOINFORMATICA,GEOINFORMATICA,1384-6175,1.143,1.078,Information Systems,2011
OPEN SYSTEMS & INFORMATION DYNAMICS,OPEN SYST INF DYN,1230-1612,1.167,0.857,Information Systems,2011
INFORMATION SYSTEMS,INFORM SYST,0306-4379,1.198,1.463,Information Systems,2011
Computer Networks,COMPUT NETW,1389-1286,1.200,1.589,Information Systems,2011
INFORMATION AND SOFTWARE TECHNOLOGY,INFORM SOFTWARE TECH,0950-5849,1.250,1.388,Information Systems,2011
Pervasive and Mobile Computing,PERVASIVE MOB COMPUT,1574-1192,1.250,Not Available,Information Systems,2011
INTERNATIONAL JOURNAL OF COOPERATIVE INFORMATION SYSTEMS,INT J COOP INF SYST,0218-8430,1.278,0.897,Information Systems,2011
ACM Transactions on Autonomous and Adaptive Systems,ACM T AUTON ADAP SYS,1556-4665,1.286,1.645,Information Systems,2011
JOURNAL OF INFORMATION SCIENCE,J INF SCI,0165-5515,1.299,1.686,Information Systems,2011
Journal of Web Semantics,J WEB SEMANT,1570-8268,1.302,2.507,Information Systems,2011
Journal of Grid Computing,J GRID COMPUT,1570-7873,1.310,Not Available,Information Systems,2011
International Journal of Sensor Networks,INT J SENS NETW,1748-1279,1.386,Not Available,Information Systems,2011
ACM Transactions on Knowledge Discovery from Data,ACM T KNOWL DISCOV D,1556-4681,1.419,Not Available,Information Systems,2011
DATA & KNOWLEDGE ENGINEERING,DATA KNOWL ENG,0169-023X,1.422,1.444,Information Systems,2011
JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,J MANAGE INFORM SYST,0742-1222,1.423,2.945,Information Systems,2011
JOURNAL OF STRATEGIC INFORMATION SYSTEMS,J STRATEGIC INF SYST,0963-8687,1.457,2.000,Information Systems,2011
IEEE Transactions on Services Computing,IEEE T SERV COMPUT,1939-1374,1.468,Not Available,Information Systems,2011
Electronic Commerce Research and Applications,ELECTRON COMMER R A,1567-4223,1.472,1.588,Information Systems,2011
INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE,INT J GEOGR INF SCI,1365-8816,1.472,1.848,Information Systems,2011
EUROPEAN JOURNAL OF INFORMATION SYSTEMS,EUR J INFORM SYST,0960-085X,1.500,2.218,Information Systems,2011
METHODS OF INFORMATION IN MEDICINE,METHOD INFORM MED,0026-1270,1.532,1.090,Information Systems,2011
DATA MINING AND KNOWLEDGE DISCOVERY,DATA MIN KNOWL DISC,1384-5810,1.545,1.890,Information Systems,2011
IEEE PERVASIVE COMPUTING,IEEE PERVAS COMPUT,1536-1268,1.554,2.150,Information Systems,2011
VLDB JOURNAL,VLDB J,1066-8888,1.564,2.872,Information Systems,2011
INFORMATICA,INFORMATICA-LITHUAN,0868-4952,1.627,1.074,Information Systems,2011
IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,IEEE T KNOWL DATA EN,1041-4347,1.657,2.084,Information Systems,2011
Journal of the Association for Information Systems,J ASSOC INF SYST,1536-9323,1.667,2.654,Information Systems,2011
IEEE TRANSACTIONS ON INFORMATION TECHNOLOGY IN BIOMEDICINE,IEEE T INF TECHNOL B,1089-7771,1.676,1.825,Information Systems,2011
DECISION SUPPORT SYSTEMS,DECIS SUPPORT SYST,0167-9236,1.687,2.331,Information Systems,2011
ACM Transactions on Sensor Networks,ACM T SENSOR NETWORK,1550-4859,1.808,2.923,Information Systems,2011
Journal of Optical Communications and Networking,J OPT COMMUN NETW,1943-0620,1.872,1.877,Information Systems,2011
International Journal of Web and Grid Services,INT J WEB GRID SERV,1741-1106,1.919,Not Available,Information Systems,2011
IEEE TRANSACTIONS ON MULTIMEDIA,IEEE T MULTIMEDIA,1520-9210,1.935,2.164,Information Systems,2011
JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY,J AM SOC INF SCI TEC,1532-2882,2.081,2.113,Information Systems,2011
Ad Hoc Networks,AD HOC NETW,1570-8705,2.110,Not Available,Information Systems,2011
INFORMATION & MANAGEMENT,INFORM MANAGE-AMSTER,0378-7206,2.214,3.796,Information Systems,2011
KNOWLEDGE AND INFORMATION SYSTEMS,KNOWL INF SYST,0219-1377,2.225,2.151,Information Systems,2011
IEEE NETWORK,IEEE NETWORK,0890-8044,2.239,2.588,Information Systems,2011
IEEE TRANSACTIONS ON MOBILE COMPUTING,IEEE T MOBILE COMPUT,1536-1233,2.283,3.114,Information Systems,2011
International Journal on Semantic Web and Information Systems,INT J SEMANT WEB INF,1552-6283,2.308,1.750,Information Systems,2011
JOURNAL OF INFORMATION TECHNOLOGY,J INF TECHNOL,0268-3962,2.321,3.000,Information Systems,2011
JOURNAL OF THE ACM,J ACM,0004-5411,2.353,2.709,Information Systems,2011
INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,INT J MED INFORM,1386-5056,2.414,2.492,Information Systems,2011
Mobile Information Systems,MOB INF SYST,1574-017X,2.432,Not Available,Information Systems,2011
IEEE WIRELESS COMMUNICATIONS,IEEE WIREL COMMUN,1536-1284,2.575,3.128,Information Systems,2011
INFORMATION SCIENCES,INFORM SCIENCES,0020-0255,2.833,2.984,Information Systems,2011
ANNUAL REVIEW OF INFORMATION SCIENCE AND TECHNOLOGY,ANNU REV INFORM SCI,0066-4200,2.955,2.984,Information Systems,2011
IEEE TRANSACTIONS ON INFORMATION THEORY,IEEE T INFORM THEORY,0018-9448,3.009,4.117,Information Systems,2011
Journal of Cheminformatics,J CHEMINFORMATICS,1758-2946,3.419,3.419,Information Systems,2011
JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,J AM MED INFORM ASSN,1067-5027,3.609,4.329,Information Systems,2011
Enterprise Information Systems,ENTERP INF SYST-UK,1751-7575,3.684,3.847,Information Systems,2011
MIS QUARTERLY,MIS QUART,0276-7783,4.447,7.497,Information Systems,2011
Journal of Chemical Information and Modeling,J CHEM INF MODEL,1549-9596,4.675,4.305,Information Systems,2011
IEEE Communications Surveys and Tutorials,IEEE COMMUN SURV TUT,1553-877X,6.311,5.496,Information Systems,2011
